claimID,employer,employercity,employerstate,employerzip,gender,hispanic,asian,claim_amount,case_open,valid,invalid,verified_claim,case_close,first_response,formal_investigate,wage_order,total_rec,wage_rec,duration
LLVA59460,"EMELITA SALONGA DBA NIGHTINGALE HOME HEALTH SERVICES, LLC",CHESAPEAKE,VA,23320,NA,FALSE,TRUE,456,2016-04-19,FALSE,FALSE,312,2016-07-08,FALSE,FALSE,FALSE,0,0,80
LLVA59462,TWPD INVESTMENT,LORTON,VA,22191,male,TRUE,FALSE,1500,2016-04-18,TRUE,FALSE,1536.83,2016-05-10,FALSE,TRUE,FALSE,0,0,22
LLVA59463,AMPHORA BAKERY,HERNDON,VA,20170,female,FALSE,FALSE,360,2016-04-19,TRUE,FALSE,429,2016-05-03,FALSE,TRUE,FALSE,0,0,14
LLVA59464,RTC ELECTRIC,WINCHESTER,VA,22603,male,FALSE,FALSE,4044,2016-04-14,FALSE,FALSE,0,2016-04-14,FALSE,FALSE,FALSE,0,0,0
LLVA59465,RTC ELECTRIC,WINCHESTER,VA,22603,male,FALSE,FALSE,3232,2016-04-19,FALSE,FALSE,0,2016-04-19,FALSE,FALSE,FALSE,0,0,0
LLVA59466,"TLT, TRANS LOGISTIC TRANS.",SAVAGE,MD,20763,male,FALSE,FALSE,1155,2016-04-19,FALSE,FALSE,0,2016-04-19,FALSE,FALSE,FALSE,0,0,0
LLVA59467,NATIONAL CAPITOL REGION INC.,WOODBRIDGE,VA,22191,male,FALSE,FALSE,728,2016-04-19,FALSE,FALSE,0,2016-06-14,FALSE,FALSE,FALSE,0,0,56
LLVA59468,COOK OUT RESTAURANT,FREDERICKSBURG,VA,22401,male,FALSE,FALSE,480,2016-04-13,FALSE,FALSE,603.7,2016-05-05,FALSE,FALSE,FALSE,0,0,22
LLVA59469,TECHPEOPLE SOLUTIONS INC.,DARDENNE PRAIRIE,MO,63368,female,FALSE,FALSE,5666.31,2016-04-13,FALSE,FALSE,0,2016-04-13,FALSE,FALSE,FALSE,0,0,0
LLVA59470,"CUR MEDIA, INC.",SOUTH GLASTONBURY,CT,6073,male,TRUE,FALSE,9807.69,2016-04-13,FALSE,FALSE,0,2016-04-13,FALSE,FALSE,FALSE,0,0,0
LLVA59471,TIMP HOSPITALITY,OREM,UT,84057,female,FALSE,FALSE,1057.91,2016-04-13,FALSE,FALSE,0,2016-04-13,FALSE,FALSE,FALSE,0,0,0
LLVA59472,MTS SYSTEMS CORPORATION,EDEN PRAIRIE,MN,55344,male,FALSE,FALSE,437.5,2016-04-13,FALSE,FALSE,0,2016-04-13,FALSE,FALSE,FALSE,0,0,0
LLVA59473,APOLLO PRESS INC.,NEWPORT NEWS,VA,23603,male,FALSE,FALSE,3000,2016-04-13,FALSE,FALSE,0,2016-04-13,FALSE,FALSE,FALSE,0,0,0
LLVA59474,QUEENS WAY SOUL CAFE,HAMPTON,VA,23666,male,FALSE,FALSE,0,2016-04-13,FALSE,FALSE,0,2016-04-13,FALSE,FALSE,FALSE,0,0,0
LLVA59475,"COMMUNITY COUNSELING RESOURCES, LLC",PORTSMOUTH,VA,23701,female,FALSE,FALSE,3230.4,2016-04-13,FALSE,FALSE,0,2016-04-13,FALSE,FALSE,FALSE,0,0,0
LLVA59476,FRANKLIN STREET MARKET,RICHMOND,VA,23220,male,FALSE,FALSE,471.25,2016-04-19,TRUE,FALSE,441.81,2016-06-15,FALSE,TRUE,FALSE,0,0,57
LLVA59478,OUTREACH INVOLVEMENT CENTER,RICHMOND,VA,23224,female,FALSE,FALSE,1163.71,2016-04-22,FALSE,FALSE,0,2016-04-22,FALSE,FALSE,FALSE,0,0,0
LLVA59479,KFC,ROANOKE,VA,24018,male,FALSE,FALSE,80,2016-04-19,TRUE,FALSE,80,2016-05-06,TRUE,FALSE,FALSE,0,0,17
LLVA59480,COUVRETTE BUILDING SYSTEMS,SALEM,VA,24153,male,FALSE,FALSE,26316.52,2016-04-14,FALSE,FALSE,0,2016-04-14,FALSE,FALSE,FALSE,0,0,0
LLVA59481,NEXUS LIBRE INC.,VERONA,VA,22202,male,TRUE,FALSE,5000,2016-04-14,FALSE,FALSE,0,2016-04-14,FALSE,FALSE,FALSE,0,0,0
LLVA59482,TANDEM MENTAL HEATLH ASSOCIATES,GLEN ALLEN,VA,23060,NA,FALSE,FALSE,1766.5,2016-04-14,FALSE,FALSE,0,2016-04-14,FALSE,FALSE,FALSE,0,0,0
LLVA59485,EXCLUSIVE STAFFING,RICHMOND,VA,23219,female,FALSE,FALSE,397,2016-04-19,FALSE,FALSE,0,2016-04-19,FALSE,FALSE,FALSE,0,0,0
LLVA59486,PM. HOSPITALITY STRATEGIES INC.,"WASHINGTON, D.C.",DC,20003,female,TRUE,FALSE,1250,2016-04-19,FALSE,FALSE,0,2016-04-19,FALSE,FALSE,FALSE,0,0,0
LLVA59487,F.N.I. HEALTH CARE,VIRGINIA BEACH,VA,23462,male,FALSE,FALSE,1070,2016-04-19,FALSE,FALSE,0,2016-04-19,FALSE,FALSE,FALSE,0,0,0
LLVA59489,MANNING CONSTRUCTION,HIGHLAND SPRINGS,VA,23075,male,FALSE,FALSE,957.98,2016-04-19,FALSE,FALSE,0,2016-04-19,FALSE,FALSE,FALSE,0,0,0
LLVA59490,CABOOSE BREWING CO.,VIENNA,VA,22180,female,FALSE,FALSE,427.04,2016-04-19,FALSE,FALSE,0,2016-04-19,FALSE,FALSE,FALSE,0,0,0
LLVA59491,RICHMOND MAGNUSON GRAND HOTEL,RICHMOND,VA,23223,male,FALSE,FALSE,32912,2016-04-19,FALSE,FALSE,0,2016-04-19,FALSE,FALSE,FALSE,0,0,0
LLVA59492,XYLEM TREE EXPERTS INC.,NORFOLK,VA,23510,male,FALSE,FALSE,5820,2016-04-18,FALSE,FALSE,0,2016-04-18,FALSE,FALSE,FALSE,0,0,0
LLVA59493,KIDZWORLD,VIRGINIA BEACH,VA,23464,female,FALSE,FALSE,26.25,2016-04-21,TRUE,FALSE,26.25,2016-04-29,TRUE,FALSE,FALSE,0,0,8
LLVA59494,QUALITY INN,HILLSVILLE,VA,24333,female,FALSE,FALSE,40,2016-04-26,TRUE,FALSE,40,2016-05-12,FALSE,TRUE,FALSE,0,0,16
LLVA59495,"COMMUNITY POOL SERVICE, LLC",ROCKVILLE,MD,20855,female,FALSE,FALSE,797.25,2016-04-20,FALSE,FALSE,0,2016-05-03,FALSE,FALSE,FALSE,0,0,13
LLVA59496,GILMON SERVICES,CHRISTIANSBURG,VA,24073,male,FALSE,FALSE,745,2016-04-26,FALSE,FALSE,0,2016-05-09,FALSE,FALSE,FALSE,0,0,13
LLVA59497,LUCKY CONVENIENCE STORES,DILLWYN,VA,23936,female,FALSE,FALSE,223.08,2016-04-26,TRUE,FALSE,223.06,2016-05-10,FALSE,TRUE,FALSE,0,0,14
LLVA59498,DEFENSOR SECURITY,ALEXANDRIA,VA,22306,NA,FALSE,FALSE,1645.6,2016-04-19,FALSE,FALSE,0,2016-04-19,FALSE,FALSE,FALSE,0,0,0
LLVA59499,INDEPENDENT CAPACITY SYSTEM,COLONIAL HEIGHTS,VA,23834,female,FALSE,FALSE,975.25,2016-04-22,FALSE,FALSE,0,2016-05-04,FALSE,FALSE,FALSE,0,0,12
LLVA59500,XSPORT FITNESS,ARLINGTON,VA,22204,NA,FALSE,FALSE,8960,2016-04-22,FALSE,FALSE,0,2016-04-27,FALSE,FALSE,FALSE,0,0,5
LLVA59501,COMPASS GROUP,RICHMOND,VA,23226,female,FALSE,FALSE,0,2016-04-28,FALSE,FALSE,0,2016-04-28,FALSE,FALSE,FALSE,0,0,0
LLVA59502,VOLT EMPLOYMENT SOLUTIONS,NEW YORK,NY,10017,female,TRUE,FALSE,880,2016-04-21,FALSE,FALSE,0,2016-04-21,FALSE,FALSE,FALSE,0,0,0
LLVA59503,HIGHKICKS INC.,CHANTILLY,VA,20151,male,FALSE,FALSE,1732.83,2016-04-21,FALSE,FALSE,0,2016-04-21,FALSE,FALSE,FALSE,0,0,0
LLVA59504,MANASSAS IMPORTS LLC,MANASSAS,VA,20110,male,FALSE,FALSE,3750,2016-04-21,FALSE,FALSE,0,2016-04-21,FALSE,FALSE,FALSE,0,0,0
LLVA59505,ABS CONSTRUCTION,WOODBRIDGE,VA,22191,male,TRUE,FALSE,1035,2016-04-26,FALSE,FALSE,0,2016-05-31,FALSE,FALSE,FALSE,0,0,35
LLVA59506,PUT FAMILY FIRST LLC.,RICHMOND,VA,23230,male,FALSE,FALSE,33.25,2016-04-26,TRUE,FALSE,220,2016-05-31,FALSE,TRUE,FALSE,0,0,35
LLVA59507,NORTHERN LIGHTS GLOBAL SERVICES INC.,MANASSAS,VA,20110,male,FALSE,FALSE,1215.5,2016-04-26,FALSE,FALSE,0,2016-06-06,FALSE,FALSE,FALSE,0,0,41
LLVA59508,CRESTLINE HOTELS & RESORTS,NEWPORT NEWS,VA,23606,NA,FALSE,FALSE,486.84,2016-04-21,FALSE,FALSE,0,2016-04-21,FALSE,FALSE,FALSE,0,0,0
LLVA59509,SWEET HEAT,RESTON,VA,20190,female,FALSE,FALSE,621.61,2016-04-21,TRUE,FALSE,621.61,2016-06-01,FALSE,TRUE,FALSE,0,0,41
LLVA59510,MV TRANSPORTATION,LORTON,VA,22079,male,FALSE,FALSE,16049.28,2016-04-21,FALSE,FALSE,0,2016-04-21,FALSE,FALSE,FALSE,0,0,0
LLVA59511,MY NOODLE & BAR,RICHMOND,VA,23220,male,FALSE,FALSE,0,2016-04-29,FALSE,FALSE,0,2016-05-03,FALSE,FALSE,FALSE,0,0,4
LLVA59512,AUDIA ELECRIC,MAIDENS,VA,23102,male,FALSE,FALSE,2060,2016-04-29,FALSE,FALSE,0,2016-05-03,FALSE,FALSE,FALSE,0,0,4
LLVA59516,YAANG LLC,HAMPTON,VA,23661,NA,FALSE,FALSE,1728,2016-04-22,FALSE,FALSE,0,2016-04-22,FALSE,FALSE,FALSE,0,0,0
LLVA59517,PERSONAL TOUCH HOME HEALTH,NORFOLK,VA,23503,female,FALSE,FALSE,1344,2016-04-25,FALSE,FALSE,0,2016-04-25,FALSE,FALSE,FALSE,0,0,0
LLVA59518,ALARM TECH SOLUTIONS,SEVERN,MD,21144,male,FALSE,FALSE,5034.57,2016-04-25,FALSE,FALSE,0,2016-04-25,FALSE,FALSE,FALSE,0,0,0
LLVA59519,ROADRUNNER TOWING,NORFOLK,VA,23508,NA,FALSE,FALSE,1175.25,2016-04-25,FALSE,FALSE,0,2016-04-25,FALSE,FALSE,FALSE,0,0,0
LLVA59520,DON'S JOHNS INC.,GAINESVILLE,VA,20155,male,FALSE,FALSE,4903.85,2016-04-25,FALSE,FALSE,0,2016-04-25,FALSE,FALSE,FALSE,0,0,0
LLVA59521,AMPHORA RESTAURANT,VIENNA,VA,22180,male,FALSE,FALSE,36.25,2016-05-03,TRUE,FALSE,36.25,2016-05-18,TRUE,FALSE,FALSE,0,0,15
LLVA59522,EMERGENCY MEDICAL RESPONSE,POSTSMOUTH,VA,23707,male,FALSE,FALSE,156.98,2016-05-02,FALSE,FALSE,0,2016-05-05,FALSE,FALSE,FALSE,0,0,3
LLVA59523,CURTIS W KEY PLUMBING CONTRACTORS INC,CHESAPEAKE,VA,23320,NA,FALSE,FALSE,435,2016-05-03,TRUE,FALSE,360,2016-05-18,FALSE,TRUE,FALSE,0,0,15
LLVA59524,UNITED PARCEL SERVICES,DUBLIN,VA,24084,male,FALSE,FALSE,779.26,2016-04-29,FALSE,FALSE,0,2016-04-29,FALSE,FALSE,FALSE,0,0,0
LLVA59525,SITEWORKS EXCAVATING AND UTILITIES,CHRISTIANSBURG,VA,24068,male,FALSE,FALSE,555,2016-05-03,FALSE,FALSE,0,2016-05-09,FALSE,FALSE,FALSE,0,0,6
LLVA59526,TNT TRANSPORTATION,FRONT ROYAL,VA,22630,female,FALSE,FALSE,615,2016-04-29,FALSE,FALSE,0,2016-05-03,FALSE,FALSE,FALSE,0,0,4
LLVA59527,ENVIRONMENTAL TRUST SOLUTIONS INC,SANDY SPRING,MD,20860,male,TRUE,FALSE,1254,2016-05-03,FALSE,FALSE,0,2016-05-19,FALSE,FALSE,FALSE,0,0,16
LLVA59528,AE MORRIS HAULING INC,MECHANIC,VA,24598,male,FALSE,FALSE,460,2016-05-03,FALSE,FALSE,0,2016-05-03,FALSE,FALSE,FALSE,0,0,0
LLVA59529,"HICKORY CUSTOM WOODCRAFT, LLC",CHESAPEAKE,VA,23322,male,FALSE,FALSE,858.5,2016-04-29,FALSE,FALSE,0,2016-04-29,FALSE,FALSE,FALSE,0,0,0
LLVA59530,CRICKET WIRELESS,NORFOLK,VA,23505,NA,TRUE,FALSE,313,2016-05-03,FALSE,FALSE,0,2016-05-17,FALSE,FALSE,FALSE,0,0,14
LLVA59531,"ALL IN ONE, INC",GRAY,TN,37615,female,FALSE,FALSE,680,2016-05-02,FALSE,FALSE,680,2016-05-20,FALSE,FALSE,FALSE,0,0,18
LLVA59532,AERO COLOURS,YORKTOWN,VA,23692,male,FALSE,FALSE,236.2,2016-05-02,FALSE,FALSE,236,2016-06-01,FALSE,FALSE,FALSE,0,0,30
LLVA59533,"LEIGHTON TRUCKING, LLC",VIRGINIA BEACH,VA,23452,NA,FALSE,FALSE,600,2016-05-03,FALSE,FALSE,0,2016-05-03,FALSE,FALSE,FALSE,0,0,0
LLVA59534,APOLLO PRESS,NEWPORT NEWS,VA,23603,male,FALSE,FALSE,3735,2016-05-02,FALSE,FALSE,0,2016-05-04,FALSE,FALSE,FALSE,0,0,2
LLVA59535,"CHARGER LUMBER COMPANY, LLC",WAYNESBORO,VA,22980,female,FALSE,FALSE,307.69,2016-05-04,FALSE,FALSE,0,2016-06-24,FALSE,FALSE,FALSE,0,0,51
LLVA59536,RESTON LIMOUSINE,STERLING,VA,20166,male,FALSE,FALSE,300,2016-04-26,FALSE,FALSE,0,2016-04-26,FALSE,FALSE,FALSE,0,0,0
LLVA59537,SEMI US,MARION,VA,NA,male,TRUE,FALSE,2100,2016-04-26,FALSE,FALSE,0,2016-04-26,FALSE,FALSE,FALSE,0,0,0
LLVA59538,ENVIRONMENTAL TRUST SOLUTIONS INC,SANDY SPRING,MD,20860,NA,TRUE,FALSE,0,2016-04-26,FALSE,FALSE,0,2016-04-26,FALSE,FALSE,FALSE,0,0,0
LLVA59539,XANITOS,HOPEWELL,VA,23860,male,FALSE,FALSE,6000,2016-04-27,FALSE,FALSE,0,2016-04-27,FALSE,FALSE,FALSE,0,0,0
LLVA59540,TOMBSTONE SECURITY INC,NORTH CHESTERFIELD,VA,23225,male,FALSE,FALSE,2500,2016-04-29,FALSE,FALSE,0,2016-04-29,FALSE,FALSE,FALSE,0,0,0
LLVA59541,MID SOUTH MARKETING,RICHMOND,VA,23230,male,FALSE,FALSE,153.13,2016-05-03,FALSE,FALSE,0,2016-05-03,FALSE,FALSE,FALSE,0,0,0
LLVA59543,MS. JONI'S SHINING STARS DAYCARE,BOWLING GREEN,VA,22427,NA,FALSE,FALSE,2268,2016-05-04,FALSE,FALSE,0,2016-06-02,FALSE,FALSE,FALSE,0,0,29
LLVA59544,SNEAKER'S EDUCATIONAL CHILDCARE,WINCHESTER,VA,22601,female,FALSE,FALSE,450,2016-04-29,FALSE,FALSE,0,2016-04-29,FALSE,FALSE,FALSE,0,0,0
LLVA59545,"GLOBAL INTERVENTIONS, LLC",ALEXANDRIA,VA,22314,female,FALSE,FALSE,1672,2016-05-02,FALSE,FALSE,0,2016-05-02,FALSE,FALSE,FALSE,0,0,0
LLVA59546,CITY OF PETERSBURG DEPARTMENT OF SOCIAL SERVICES,PETERSBURG,VA,23803,NA,FALSE,FALSE,2711.68,2016-05-02,FALSE,FALSE,0,2016-05-02,FALSE,FALSE,FALSE,0,0,0
LLVA59547,RAZORS OF RICHMOND,RICHMOND,VA,23223,female,FALSE,FALSE,978.76,2016-05-02,FALSE,FALSE,0,2016-05-02,FALSE,FALSE,FALSE,0,0,0
LLVA59548,RAZORS OF RICHMOND,RICHMOND,VA,23223,female,FALSE,FALSE,2820.35,2016-05-02,FALSE,FALSE,0,2016-05-02,FALSE,FALSE,FALSE,0,0,0
LLVA59549,"MANNING CONSTRUCTION, INC.",HIGHLAND SPRINGS,VA,23075,male,FALSE,FALSE,4905,2016-05-02,FALSE,FALSE,0,2016-05-02,FALSE,FALSE,FALSE,0,0,0
LLVA59550,"DR. RICHARD & DR. BRIAN PEYSER, DDS.PC",FALLS CHURCH,VA,22043,female,FALSE,FALSE,1237.5,2016-05-04,TRUE,FALSE,1237.5,2016-06-03,FALSE,TRUE,FALSE,0,0,30
LLVA59551,THE DAIRY GODMOTHER,ALEXANDRIA,VA,22301,female,FALSE,FALSE,475,2016-05-04,FALSE,FALSE,0,2016-05-17,FALSE,FALSE,FALSE,0,0,13
LLVA59552,BRITTS 3 NIECES GARDEN CENTER,WAKEFIELD,VA,23888,female,FALSE,FALSE,196.88,2016-05-05,FALSE,FALSE,0,2016-05-06,FALSE,FALSE,FALSE,0,0,1
LLVA59553,OLD OAKS HARDWOODS,DANVILLE,VA,24540,male,FALSE,FALSE,1815,2016-05-06,FALSE,FALSE,0,2016-05-06,FALSE,FALSE,FALSE,0,0,0
LLVA59554,SHAWN'S SMOKEHOUSE BBQ,WARRENTON,VA,20186,female,FALSE,FALSE,0,2016-05-04,FALSE,FALSE,0,2016-05-04,FALSE,FALSE,FALSE,0,0,0
LLVA59555,A HEAVENLY HAVEN INC.,NEWPORT NEWS,VA,23602,female,FALSE,FALSE,2600,2016-05-04,FALSE,FALSE,0,2016-05-04,FALSE,FALSE,FALSE,0,0,0
LLVA59556,GEORGETOWN TROLLEY,ALEXANDRIA,VA,22302,female,FALSE,FALSE,600,2016-05-04,FALSE,FALSE,0,2016-05-04,FALSE,FALSE,FALSE,0,0,0
LLVA59557,"ALPHA COUNSELORS SERVICES, INC",HAMPTON,VA,23666,female,FALSE,FALSE,90,2016-05-04,FALSE,FALSE,0,2016-05-04,FALSE,FALSE,FALSE,0,0,0
LLVA59558,"OLD WORLD LABS, LLC",VIRGINIA BEACH,VA,23455,male,FALSE,FALSE,2187.5,2016-05-04,FALSE,FALSE,0,2016-05-04,FALSE,FALSE,FALSE,0,0,0
LLVA59561,SHEEHY INFINITI OF CHANTILLY,CHANTILLY,VA,20151,male,FALSE,FALSE,3000,2016-05-05,FALSE,FALSE,0,2016-05-05,FALSE,FALSE,FALSE,0,0,0
LLVA59565,BOWDITCH FORD,NEWPORT NEWS,VA,23601,male,FALSE,FALSE,280,2016-05-06,FALSE,FALSE,262.24,2016-05-11,FALSE,FALSE,FALSE,0,0,5
LLVA59566,DOLPHINS INN,VIRGINIA BEACH,VA,23451,male,FALSE,TRUE,1600,2016-05-06,FALSE,FALSE,0,2016-05-06,FALSE,FALSE,FALSE,0,0,0
LLVA59568,THE GREENE TURTLE,ALEXANDRIA,VA,22315,female,FALSE,FALSE,61.88,2016-05-06,FALSE,FALSE,0,2016-05-06,FALSE,FALSE,FALSE,0,0,0
LLVA59570,H&S BAKERY,BALTIMORE,MD,21231,male,FALSE,FALSE,3500,2016-05-11,FALSE,FALSE,0,2016-05-11,FALSE,FALSE,FALSE,0,0,0
LLVA59571,BASIC AUTO SALES,ASHLAND,VA,23005,female,FALSE,FALSE,1308,2016-05-11,FALSE,FALSE,505.54,2016-07-12,FALSE,FALSE,FALSE,0,0,62
LLVA59572,MCKINNY LANDSCAPING,BOONES MILL,VA,24065,male,FALSE,FALSE,150,2016-05-10,FALSE,FALSE,0,2016-05-10,FALSE,FALSE,FALSE,0,0,0
LLVA59573,VA HOME BASED COUNSELING SERVICES,MANASSAS,VA,20109,female,FALSE,FALSE,3110,2016-05-10,FALSE,FALSE,0,2016-05-12,FALSE,FALSE,FALSE,0,0,2
LLVA59574,CHRISTIAN BROADCAST CO.,NORFOLK,VA,23464,male,FALSE,FALSE,1600,2016-05-10,FALSE,FALSE,0,2016-05-10,FALSE,FALSE,FALSE,0,0,0
LLVA59575,CAS CARGO AIRPORT SERVICES,STERLING,VA,20166,male,FALSE,FALSE,2707.65,2016-05-09,FALSE,FALSE,0,2016-05-09,FALSE,FALSE,FALSE,0,0,0
LLVA59576,7-ELEVEN,HAMPTON,VA,23605,male,FALSE,FALSE,0,2016-05-09,FALSE,FALSE,0,2016-05-09,FALSE,FALSE,FALSE,0,0,0
LLVA59577,SERVPRO OF CHARLES CITY,CHARLES CITY,VA,23030,male,FALSE,FALSE,930,2016-05-11,FALSE,FALSE,0,2016-05-11,FALSE,FALSE,FALSE,0,0,0
LLVA59578,ARISE VIRTUAL SOLUTIONS,MIRAMAR,FL,33027,female,FALSE,FALSE,654,2016-05-10,FALSE,FALSE,0,2016-05-10,FALSE,FALSE,FALSE,0,0,0
LLVA59579,UNIFIED SYSTEMS,STERLING,VA,20164,male,FALSE,TRUE,3125,2016-05-10,FALSE,FALSE,0,2016-05-10,FALSE,FALSE,FALSE,0,0,0
LLVA59580,METRO AREA MAINTENANCE,LOCUST GROVE,GA,30248,female,FALSE,FALSE,100,2016-05-10,FALSE,FALSE,0,2016-05-10,FALSE,FALSE,FALSE,0,0,0
LLVA59581,THE WES STEWART CORPORATION,MIDLOTHIAN,VA,23113,male,FALSE,FALSE,2400,2016-05-11,FALSE,FALSE,0,2016-05-26,FALSE,FALSE,FALSE,0,0,15
LLVA59582,GREAT BRIDGE PRESBYTERIAN CHURCH,CHESAPEAKE,VA,23322,female,FALSE,FALSE,1666,2016-05-10,FALSE,FALSE,0,2016-05-10,FALSE,FALSE,FALSE,0,0,0
LLVA59583,SUBWAY,NORFOLK,VA,23517,female,FALSE,FALSE,800,2016-05-10,FALSE,FALSE,0,2016-05-10,FALSE,FALSE,FALSE,0,0,0
LLVA59584,BEAVERS EXCAVATING INC.,MECHANICSVILLE,VA,23111,male,FALSE,FALSE,1432,2016-05-11,FALSE,FALSE,0,2016-05-11,FALSE,FALSE,FALSE,0,0,0
LLVA59585,"IMAGINARY IMAGES, INC/PAPERMOON SOUTHSIDE",RICHMOND,VA,23225,female,FALSE,FALSE,849.29,2016-05-11,FALSE,FALSE,0,2016-05-11,FALSE,FALSE,FALSE,0,0,0
LLVA59586,HTCA EDUCATION CORPORATION,CHANTILLY,VA,20151,male,FALSE,FALSE,1732.83,2016-05-12,FALSE,FALSE,992.31,2016-06-24,FALSE,FALSE,FALSE,0,0,43
LLVA59587,URIEL TRUCKING,RICHMOND,VA,23234,NA,FALSE,FALSE,3000,2016-05-11,FALSE,FALSE,0,2016-05-11,FALSE,FALSE,FALSE,0,0,0
LLVA59588,JAVIER CHAVEZ,ALEXANDRIA,VA,22312,male,TRUE,FALSE,880,2016-05-12,FALSE,FALSE,0,2016-05-31,FALSE,FALSE,FALSE,0,0,19
LLVA59589,MARATHON RESOURCE MANAGEMENT GROUP,ASHLAND,VA,23005,male,FALSE,FALSE,961.53,2016-05-12,FALSE,FALSE,0,2016-05-12,FALSE,FALSE,FALSE,0,0,0
LLVA59590,HELPING OTHER PEOPLE'S ENRICHMENT,NEWPORT NEWS,VA,25601,female,FALSE,FALSE,544.8,2016-05-13,FALSE,FALSE,0,2016-05-19,FALSE,FALSE,FALSE,0,0,6
LLVA59591,ALLURE NAILS & SPA,LEESBURG,VA,20176,NA,FALSE,TRUE,1300,2016-05-10,FALSE,FALSE,0,2016-05-10,FALSE,FALSE,FALSE,0,0,0
LLVA59592,BIG ALS INC,BLACKSBURG,VA,24060,male,FALSE,TRUE,4501.64,2016-05-13,FALSE,FALSE,0,2016-05-20,FALSE,FALSE,FALSE,0,0,7
LLVA59593,VA HOBBIES ETC,WARRENTON,VA,20186,male,FALSE,FALSE,574.32,2016-05-12,FALSE,FALSE,450,2016-06-14,FALSE,FALSE,FALSE,0,0,33
LLVA59594,EAR NOSE AND THROAT SPECIALISTS OF NORTHERN VIRGINIA,SPRINGFIELD,VA,22152,female,FALSE,FALSE,217.89,2016-05-12,TRUE,FALSE,217.89,2016-05-24,FALSE,TRUE,FALSE,0,0,12
LLVA59595,WILDFLOUR BAKERY AND RESTAURANT,ROANOKE,VA,24016,female,FALSE,FALSE,856.75,2016-05-17,FALSE,FALSE,0,2016-05-17,FALSE,FALSE,FALSE,0,0,0
LLVA59596,HOME DEPOT,HAMPTON,VA,23666,male,FALSE,FALSE,2690,2016-05-17,FALSE,FALSE,0,2016-05-17,FALSE,FALSE,FALSE,0,0,0
LLVA59597,PSA HEALTH CARE,BURKE,VA,22015,female,FALSE,FALSE,160,2016-05-19,TRUE,FALSE,90,2016-06-16,TRUE,FALSE,FALSE,0,0,28
LLVA59598,DEXTER SYSTEMS INC,HERNDON,VA,20171,male,FALSE,FALSE,5750,2016-05-13,FALSE,FALSE,0,2016-05-13,FALSE,FALSE,FALSE,0,0,0
LLVA59599,METRO AREA MAINTENANCE,MCDONOUGH,GA,30252,NA,FALSE,FALSE,0,2016-05-13,FALSE,FALSE,0,2016-05-17,FALSE,FALSE,FALSE,0,0,4
LLVA59600,"AVENIR TECHNOLOGIES, INC. DBA VISARA INTERNATIONAL",MORRISVILLE,NC,27560,male,FALSE,FALSE,14750,2016-05-19,FALSE,FALSE,0,2016-05-19,FALSE,FALSE,FALSE,0,0,0
LLVA59601,FRANCO'S BY THE BAY,NORFOLK,VA,23503,male,FALSE,FALSE,1499.25,2016-05-20,TRUE,FALSE,1124.37,2016-06-30,FALSE,TRUE,FALSE,0,0,41
LLVA59602,FIP,BRIGHTWOOD,VA,22715,male,FALSE,FALSE,600,2016-05-19,FALSE,FALSE,0,2016-05-19,FALSE,FALSE,FALSE,0,0,0
LLVA59603,COUVRETTE BUILDING SYSTEMS,SALEM,VA,24153,male,FALSE,FALSE,18207.37,2016-05-13,FALSE,FALSE,0,2016-05-13,FALSE,FALSE,FALSE,0,0,0
LLVA59604,"OLD WORLD LABS, LLC",VIRGINIA BEACH,VA,23455,male,FALSE,FALSE,2187.5,2016-05-13,FALSE,FALSE,0,2016-05-13,FALSE,FALSE,FALSE,0,0,0
LLVA59605,METRO AREA MAINTENANCE,LOCUST GROVE,GA,30248,male,FALSE,FALSE,475,2016-05-13,FALSE,FALSE,0,2016-05-13,FALSE,FALSE,FALSE,0,0,0
LLVA59609,RAGSDALE COMMERCIAL CLEANING,STANARDSVILLE,VA,22973,female,FALSE,FALSE,1210,2016-05-24,FALSE,FALSE,0,2016-05-24,FALSE,FALSE,FALSE,0,0,0
LLVA59610,CHRISTIAN BROADCASTING CORPORATION,NORFOLK,VA,23510,female,FALSE,FALSE,1819.9,2016-05-20,FALSE,FALSE,2354.4,2016-07-06,FALSE,FALSE,FALSE,0,0,47
LLVA59611,PAMCO CARE LLC,GAINESVILLE,VA,20155,NA,FALSE,FALSE,284.61,2016-05-25,FALSE,FALSE,0,2016-05-27,FALSE,FALSE,FALSE,0,0,2
LLVA59613,"VENUE 112/HLF-ROCK, INC",VIRGINIA BEACH,VA,23454,NA,FALSE,FALSE,704,2016-05-23,FALSE,FALSE,695.75,2016-05-23,FALSE,FALSE,FALSE,0,0,0
LLVA59614,B & E GROUP HOME,HAMPTON,VA,NA,female,FALSE,FALSE,0,2016-05-18,FALSE,FALSE,0,2016-05-18,FALSE,FALSE,FALSE,0,0,0
LLVA59615,MBO PARTNERS,HERNDON,VA,20171,male,FALSE,FALSE,1990.24,2016-05-18,FALSE,FALSE,0,2016-05-18,FALSE,FALSE,FALSE,0,0,0
LLVA59616,BAR LOUIE,MANASSAS,VA,20110,male,FALSE,FALSE,21.75,2016-05-24,FALSE,FALSE,0,2016-05-25,FALSE,FALSE,FALSE,0,0,1
